id,y_2010,y_2012
2,1848,1674
3,3973,3636
4,1096,796
5,388,664
6,1809,2136
7,,450
8,6442,6264
9,,481
10,5120,4779
11,1530,2014
12,389,1046
13,2436,2019
14,1145,1305
15,1433,1352
16,3744,2799
17,3313,3442
18,2366,3785
19,3199,3613
20,3069,3392
21,1080,1218
22,677,483
23,1199,1397
24,1558,1252
25,784,1474
26,1554,1734
27,593,236
28,1217,1115
29,1115,1543
30,1180,1420
31,1282,1800
32,,367
33,,
34,2114,1760
35,1903,1697
36,2237,2122
37,2059,1907
38,1231,1023
39,1548,1923
40,1527,1919
41,1180,1317
42,1144,2342
43,482,1309
44,476,
45,631,541
46,655,1421
47,2889,2847
48,1286,1146
49,1845,2059
50,1640,2059
51,727,751
52,1103,1087
53,1145,1209
54,1612,1559
55,2617,2696
56,1026,425
57,465,497
58,1033,782
59,816,967
60,328,387
61,,440
62,,
64,742,586
65,287,
66,4067,4524
67,,
68,613,1292
69,858,908
70,2682,3596
71,852,934
72,424,317
73,2561,2422
74,478,1518
75,631,851
76,718,767
77,1256,1325
78,294,
79,136,
80,554,576
81,535,590
82,447,462
83,1706,1479
84,869,634
85,2455,2336
86,619,330
87,1178,1318
88,1085,1299
89,559,937
90,1158,1230
91,1504,1280
92,240,418
93,478,244
94,740,1331
95,667,337
96,1267,1229
97,1177,1630
98,1064,1501
99,1842,1895
100,1574,2114
101,675,493
102,852,670
103,2443,2032
105,,380
106,282,
107,321,408
108,898,1054
109,1448,1037
110,1305,835
111,253,1060
112,1804,1280
113,1287,2321
114,972,634
115,1322,937
116,1169,1017
117,703,1091
118,493,546
119,1357,1174
120,1564,888
121,1663,1171
122,,
123,3264,4381
124,2352,2414
125,2249,2370
126,,
127,5126,5210
128,1286,1564
129,997,836
130,1210,1433
131,708,681
132,583,578
133,513,
134,420,485
135,4343,2867
136,717,623
137,665,725
138,846,636
139,1281,1259
140,2774,2460
141,433,812
142,1431,1562
143,1968,1183
144,1936,1389
145,1256,1048
146,1590,1459
147,2084,2189
148,1526,1124
149,,500
150,1296,929
151,,636
152,632,668
153,642,801
154,661,910
155,959,606
156,952,1339
157,772,1124
158,2842,2682
159,537,688
160,1900,2771
161,1016,850
162,786,546
163,1035,923
164,1503,1253
165,417,319
166,515,627
167,445,473
168,1433,1093
169,,
170,475,652
171,633,
172,368,812
173,578,840
174,1463,2284
175,932,927
176,1311,1884
177,4324,4800
178,622,
179,3862,3834
180,449,1027
181,1797,1802
182,940,627
183,,558
184,1136,1175
185,530,316
186,1360,1301
187,,
188,324,432
189,,
190,770,670
191,1456,936
192,893,585
193,691,2182
194,1383,
195,823,915
196,1331,813
197,1936,2394
198,8456,11102
199,893,1645.280029
200,,183
201,1515,1533
202,867,1264
203,437,668
204,508,513
205,533,460
206,286,
207,393,
208,743,982
209,1411,1193
210,745,612
211,979,1278
212,858,858
213,7751,7692
215,768,1071
216,2356,595
217,614,1053
218,1244,1549
219,406,387
220,1226,1342
221,,631
222,851,642
223,2004,2252
224,1195,775
225,485,820
226,618,344
227,1572,1518
228,,
229,1892,1596
230,681,436
231,1000,648
232,954,875
233,520,1171
234,2480,2076
235,1790,2753
236,6893,5295
237,2420,3081
238,1377,1795
240,1738,1801
241,1191,1295
242,696,525
243,,
244,778,578
245,573,656
246,1341,1329
247,,184
248,524,407
249,249,442
250,534,543
251,,502
252,444,642
253,1518,3045
254,,
255,1503,1651
256,940,869
257,,
258,4820,3848
259,473,576
260,3081,3817
261,1181,1194
262,1959,1707
263,4186,2802
264,352,897
265,1430,2287
266,1082,1481
267,1262,1475
268,1956,1454
269,1001,2059
270,,
271,1137,641
272,,269
273,,528
274,,324
275,902,661.111084
276,477,750
277,486,342
278,550,551
279,589,574
280,1052,693
281,641,831
282,,495
283,1007,1285
284,,445
285,,
286,569,1051
287,784,670
288,1705,1717
289,1016,969.2307739
290,917,841
291,700,629
292,604,641
293,1155,950
294,1115,779
295,1605,1521
296,578,858
297,,
298,407,735
299,628,848
300,2649,3384
301,853,743
302,1085,1032
303,1455,2241
304,,
305,1148,1027
306,594,
307,1329,1415
308,556,
309,795,1002
310,1485,2033
311,3098,2355
312,916,1024
313,275,835
314,1596,1432
315,,
316,1083,1883
317,1280,991
318,1277,1330
319,3723,3196
320,799,408
321,1266,1554
322,703,472
323,1119,1146
324,711,951
325,1887,2377
326,1145,1146
327,1161,927
328,2813,2276
329,832,1489
330,982,770
331,356,587
332,,1100
333,1667,2375
334,,
335,2288,1721
336,1577,1219
337,529,1157
338,1292,568
339,,
340,2563,3350
341,1941,1470
342,359,
343,1363,1202
344,1341,1035
345,1124,738
346,2219,1908
347,547,412
348,4533,5168
349,674,1233
350,1032,1150
351,482,685
352,705,480
353,2468,1458
354,959,508
355,,303
356,886,1953
357,4415,4327
358,4644,4560
359,6439,7545
360,1473,1555
361,1360,911
362,4627,5721
363,3255,3642
364,1912,1714
365,1875,1265
366,1117,770
367,4935,4191
368,2030,1189
369,1922,1473
370,2854,2270
371,6488,6193
372,6612,6362
373,2935,4032
374,4044,2969
375,2902,3055
376,1813,2090
377,1462,2433
378,2615,2759
379,1225,1640
380,2379,2487
381,2763,2073
382,2875,2391
383,2464,2512
384,,
385,5636,5670
386,3090,2245
387,3681,3796
388,1691,1568
389,16567,18664
390,933,1136
391,2264,2775
392,7663,8842
393,5406,7293
394,6138,7205
395,1933,2827
396,1579,2007
397,395,519
398,,
399,705,903
400,1468,1884
401,1072,1375
402,1189,1462
403,1452,1175
404,1811,1750
405,1006,1195
406,2548,3779
407,1398,2652
408,4657,4276
409,978,1466
410,1246,864
411,391,421
412,443,394
413,1274,848
416,241,349
417,2380,3052
418,547,854
419,914,695
420,1217,2091
421,594,510
422,2925,1809
423,1783,1840
424,988,1503
425,839,664
426,1137,1324
428,1256,804
430,6530,6514
431,1098,1198
432,1787,2023
433,610,392
434,1199,1530
435,474,644
436,1826,1348
437,2086,1384
438,,634
442,1672,1700
443,996,898
444,677,1595
445,1374,1533
446,645,475
447,388,972
448,1007,788
449,1386,986
450,1771,1770
451,1240,899
452,3896,4358
453,3963,4484
454,1448,1100
455,1583,1557
456,11386,12512
457,512,387
458,923,637
459,1335,920
460,1949,2056
462,1204,2273
463,892,1276
464,618,923
465,471,421.2000122
466,1164,1650
467,437,672
468,,
469,1336,469
470,1487,1598
471,1063,1877
472,836,493
473,1200,810
474,1218,1812
475,5303,6379
